基本产品,91260500,广东流量王劲享版,,公众客户,广东,移网,在售,20221229212015 ,20291231235959 ,长期,非2I,在售有赋权,在售,,,86960,76427,20230111,1月,52483,1071,34,4,8.974358974,39,0.049299673,0,0,7,3,8.191489362,47,79745,1488,126,0,7,69,0.095494846,86960,2016,120,6,7.984848485,66,0.02985019,84773,1071,61,1,7.679245283,53,0.012058739,82811,804,24,0,7.54,50,0.016962748,80422,560,3,1,0,0,0.0272,72762,956,60,3,0,0,0.0919,67863,938,169,1,0,0,0.0612,0.009176506,8.50 ,0.02
基本产品,91260529,联通看家高清传输速率保障,,公众客户,天津,宽带,在售,20221230100016 ,20291231235959 ,长期,非2I,在售有赋权,在售,,,11535,991,20230120,1月,6768,2,0,0,0,0,0.000821524,0,0,0,0,0,0,9183,2,0,0,10,1,0.007674144,11535,11,0,0,10,1,0.001194224,13519,1,0,0,10,3,0.005717751,14911,3,0,0,0,0,0.006554238,17034,5,0,0,10,2,0.0071,18208,8,0,0,10,2,0.0099,19137,5,0,0,8,1,0.0119,0.009176506,8.50 ,0.0105
基本产品,91261652,山东49元流量套餐(2023),,公众客户,山东,移网,在售,20230109104105 ,20291231235959 ,长期,非2I,在售有赋权,在售,,,7570,7786,20230129,1月,5805,49,0,0,9,5,0.069807176,0,0,0,0,8.666666667,9,6872,83,3,0,7.2,10,0.11204576,7570,59,0,0,7.777777778,9,0.064284729,8191,48,2,0,7,6,0.085667216,8435,76,2,0,7.692307692,13,0.091431197,8431,71,4,0,9.333333333,3,0.0816,8253,88,0,0,9,1,0.0971,7575,60,1,0,0,0,0.1258,0.009176506,8.50 ,0.02
基本产品,91041630,甘肃下行500Mbps上行30Mbps宽带基本套餐（松耦合版）,,公众客户,甘肃,宽带,在售,20210721094811 ,20291231235959 ,长期,非2I,在售有赋权,在售,,,1344,1254,20230226,2月,620,2,0,0,0,0,0.034146341,0,0,0,0,0,0,792,1,0,0,0,0,0.0176,1344,2,0,0,0,0,0.027568922,1161,5,0,0,0,0,0.258608059,1232,3,0,0,10,1,0.04657352,2232,2,0,0,10,1,0.0485,3605,4,0,0,10,1,0.0308,5119,12,0,0,10,3,0.035,0.009176506,8.50 ,0.0105
基本产品,91050463,江西校园融合专属0元100M宽带,,公众客户,江西,宽带,在售,20210827115035 ,20291231235959 ,长期,非2I,在售有赋权,在售,,,5591,5369,20230209,2月,5381,1,0,0,0,0,0.025635767,0,0,0,0,0,0,5820,0,0,0,0,0,0.019461622,5591,3,0,0,0,0,0.092105263,5515,0,0,0,10,1,0.044067243,6246,1,0,0,0,0,0.024394464,7348,0,0,0,0,0,0.0574,7624,0,0,0,0,0,0.0182,7605,0,0,0,0,0,0.0178,0.009176506,8.50 ,0.0105
基本产品,91211882,广东粤港一卡双号59元版,,公众客户,广东,移网,在售,20220331172138 ,20291231235959 ,长期,非2I,在售有赋权,在售,,,1402,1164,20230207,2月,1075,10,0,0,8,1,0.026476578,0,0,0,0,8,1,1219,7,0,0,0,0,0.011872146,1402,8,0,0,0,0,0.007323027,1687,2,0,0,0,0,0.012765957,1946,6,0,0,0,0,0.091122869,2373,5,0,0,0,0,0.0176,2700,8,0,0,8.5,2,0.0274,2972,8,0,0,0,0,0.0184,0.009176506,8.50 ,0.02
基本产品,91223061,广东5G全家福500M宽带融合专用产品,,公众客户,广东,宽带,在售,20220613115531 ,20291231235959 ,长期,非2I,在售有赋权,在售,,,2258,132,20230225,2月,56,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0.017857143,2258,4,0,0,0,0,0.189655172,6119,10,0,0,0,0,0.012820513,15131,26,0,0,0,0,0.018438352,28341,49,0,0,10,2,0.0096,40493,82,0,0,8.238095238,21,0.0113,51897,130,0,0,5.666666667,9,0.0065,0.009176506,8.50 ,0.0105
基本产品,91241336,流量王卡59元档（福建）,,公众客户,福建,移网,在售,20220909171528 ,20291231235959 ,长期,非2I,在售有赋权,在售,,,11168,10068,20230202,2月,1901,53,0,0,7.428571429,7,0.007656968,0,0,0,0,8.333333333,3,11435,500,8,1,0,0,0.180147059,11168,261,2,2,5.5,4,0.009176717,11009,183,1,0,7.88,50,0.018175307,10567,276,3,0,0,0,0.039121793,10176,93,1,0,0,0,0.0338,9376,112,1,0,0,0,0.0776,8975,69,2,1,0,0,0.0373,0.009176506,8.50 ,0.02
基本产品,91246204,湖南酒店宽带100M,,公众客户,湖南,宽带,在售,20221026170855 ,20291231235959 ,长期,非2I,在售有赋权,在售,,,945,945,20230207,2月,583,0,0,0,0,0,0,0,0,0,0,0,0,771,0,0,0,0,0,0.04974271,945,0,0,0,0,0,0,1251,0,0,0,0,0,0,1410,0,0,0,0,0,0,1562,0,0,0,0,0,0,1629,0,0,0,0,0,0,1629,0,0,0,0,0,0.0006,0.009176506,8.50 ,0.0105
基本产品,91246322,固话免月租长市话0.12元/分钟,,公众客户,安徽,固话,在售,20221024212253 ,20291231235959 ,长期,非2I,在售有赋权,在售,,,811,127,20230222,2月,624,0,0,0,0,0,0.010152284,0,0,0,0,0,0,671,0,0,0,0,0,0.0064,811,0,0,0,0,0,0,820,0,0,0,0,0,0.011097411,831,0,0,0,0,0,0.008536585,829,0,0,0,0,0,0.0036,849,0,0,0,0,0,0,849,0,0,0,0,0,0.0071,0.009176506,8.50 ,0.0105
基本产品,91257364,流量王特享版-39元,,公众客户,湖南,移网,在售,20221214082639 ,20291231235959 ,长期,非2I,在售有赋权,在售,,,128737,105351,20230227,2月,81786,1795,67,3,7.018867925,53,0.019974756,0,0,0,0,1,1,130215,1891,41,1,7.553191489,235,0.019392341,128737,940,22,4,7.262032086,187,0.007871116,127698,595,28,0,7.185185185,135,0.006909187,121397,305,11,0,0,0,0.048656051,114860,319,19,0,0,0,0.0506,103276,316,12,0,0,0,0.0954,93943,357,19,1,0,0,0.0817,0.009176506,8.50 ,0.02
